shipment_id,order_id,warehouse_id,vehicle_id,driver_id,route_id,dispatch_date,expected_delivery_date,actual_delivery_date,shipment_weight,shipping_cost,status,delivery_type
SHP1065,ORD1065,WH010,VEH001,DRV041,RT011,2024-03-31,2024-04-05,2024-04-03,104.27,789.36,Delivered,Local
SHP1066,ORD1066,WH009,VEH017,DRV042,RT013,2025-11-02,2025-11-09,2025-11-09,763.61,3867.27,In Transit,Inter-City
SHP1067,ORD1067,WH003,VEH001,DRV042,RT016,2024-01-08,2024-01-12,2024-01-11,716.69,5087.68,Delivered,Inter-City
SHP1068,ORD1068,WH010,VEH002,DRV008,RT002,2025-04-10,2025-04-15,2025-04-15,223.35,1491.09,Delivered,Inter-City
SHP1069,ORD1069,WH010,VEH018,DRV010,RT013,2025-07-20,2025-07-25,2025-07-25,227.78,1692.8,Delivered,Inter-City
SHP1070,ORD1070,WH009,VEH014,DRV043,RT010,2025-09-14,2025-09-18,2025-09-18,246.4,960.24,Delivered,Inter-City
SHP1071,ORD1071,WH007,VEH016,DRV021,RT015,2025-06-07,2025-06-12,2025-06-11,862.94,5779.66,Delivered,Inter-City
SHP1072,ORD1072,WH004,VEH007,DRV022,RT012,2025-12-08,2025-12-12,2025-12-12,801.36,3729.17,Delivered,Inter-City
SHP1073,ORD1073,WH002,VEH006,DRV043,RT007,2024-04-12,2024-04-15,2024-04-15,332.62,1926.79,In Transit,Inter-City
SHP1074,ORD1074,WH006,VEH015,DRV044,RT002,2025-01-01,2025-01-03,2025-01-01,98.15,478.05,Delivered,Inter-City
SHP1075,ORD1075,WH010,VEH008,DRV034,RT009,2025-12-28,2026-01-04,2026-01-03,267.09,1032.86,Delivered,Local
SHP1076,ORD1076,WH009,VEH018,DRV014,RT004,2024-03-19,2024-03-22,2024-03-22,68.57,502.38,Returned,Inter-City
SHP1077,ORD1077,WH001,VEH004,DRV049,RT005,2024-08-20,2024-08-26,2024-08-25,851.58,2717.15,Delivered,Inter-City
SHP1078,ORD1078,WH009,VEH015,DRV008,RT011,2025-10-04,2025-10-11,2025-10-10,820.04,5460.37,Delivered,Local
SHP1079,ORD1079,WH010,VEH003,DRV048,RT002,2025-08-19,2025-08-25,2025-08-24,878.95,4132.83,Delivered,Inter-City
SHP1080,ORD1080,WH008,VEH018,DRV004,RT005,2024-08-25,2024-08-31,2024-08-30,805.28,4642.74,Delivered,Inter-City
SHP1081,ORD1081,WH006,VEH014,DRV033,RT010,2024-09-26,2024-09-30,2024-09-29,576.63,2168.51,Delivered,Inter-City
SHP1082,ORD1082,WH004,VEH014,DRV047,RT014,2024-11-01,2024-11-08,2024-11-08,71.06,235.04,Delivered,Inter-City
SHP1083,ORD1083,WH003,VEH020,DRV021,RT016,2024-08-11,2024-08-18,2024-08-17,508.5,1652.56,Delivered,Inter-City
SHP1084,ORD1084,WH002,VEH012,DRV038,RT016,2025-01-09,2025-01-13,2025-01-11,917.41,5145.31,Delivered,Inter-City
SHP1085,ORD1085,WH003,VEH015,DRV015,RT004,2025-06-05,2025-06-09,2025-06-07,775.15,2519.44,Delivered,Inter-City
SHP1086,ORD1086,WH001,VEH005,DRV037,RT003,2024-12-05,2024-12-10,2024-12-09,922.16,5506.52,Delivered,Inter-City
SHP1087,ORD1087,WH003,VEH008,DRV015,RT006,2024-11-03,2024-11-04,2024-11-03,855.26,5489.34,Delivered,Inter-City
SHP1088,ORD1088,WH002,VEH018,DRV023,RT009,2025-07-04,2025-07-06,2025-07-06,585.16,3968.9,In Transit,Local
SHP1089,ORD1089,WH001,VEH015,DRV014,RT010,2024-10-25,2024-11-01,2024-10-31,847.33,5299.3,Delivered,Inter-City
SHP1090,ORD1090,WH007,VEH006,DRV047,RT004,2024-12-19,2024-12-25,2024-12-25,634.03,2625.15,In Transit,Inter-City
SHP1091,ORD1091,WH005,VEH003,DRV041,RT016,2024-10-01,2024-10-07,2024-10-05,119.33,284.23,Delivered,Local
SHP1092,ORD1092,WH001,VEH011,DRV001,RT006,2024-06-18,2024-06-19,2024-06-17,666.08,2948.69,Delivered,Inter-City
SHP1093,ORD1093,WH009,VEH003,DRV042,RT010,2024-04-11,2024-04-13,2024-04-12,838.59,5036.47,Delivered,Inter-City
SHP1094,ORD1094,WH007,VEH002,DRV046,RT019,2024-09-18,2024-09-25,2024-09-25,564.64,3480.42,In Transit,Local
SHP1095,ORD1095,WH008,VEH010,DRV002,RT005,2025-08-28,2025-09-04,2025-09-02,860.13,4486.51,Delivered,Local
SHP1096,ORD1096,WH005,VEH008,DRV013,RT001,2024-06-04,2024-06-08,2024-06-06,351.14,2667.59,Delivered,Local
SHP1097,ORD1097,WH001,VEH019,DRV047,RT019,2025-01-28,2025-02-03,2025-02-03,120.99,888.57,Delivered,Inter-City
SHP1098,ORD1098,WH007,VEH013,DRV029,RT015,2024-05-06,2024-05-11,2024-05-09,380.67,1710.32,Delivered,Inter-City
SHP1099,ORD1099,WH007,VEH003,DRV001,RT005,2024-11-16,2024-11-22,2024-11-21,915.69,3358.12,Delivered,Inter-City
SHP1100,ORD1100,WH001,VEH005,DRV009,RT005,2025-11-27,2025-12-03,2025-12-03,272.32,1506.01,Delivered,Inter-City
SHP1101,ORD1101,WH001,VEH003,DRV014,RT015,2025-03-09,2025-03-14,2025-03-14,891.65,4395.24,Delivered,Inter-City
SHP1102,ORD1102,WH010,VEH001,DRV007,RT016,2025-04-08,2025-04-13,2025-04-13,330.76,1923.03,Delivered,Inter-City
SHP1103,ORD1103,WH005,VEH013,DRV008,RT009,2024-10-27,2024-10-28,2024-10-26,168.38,584.6,Delivered,Inter-City
SHP1104,ORD1104,WH006,VEH003,DRV030,RT010,2025-02-08,2025-02-11,2025-02-10,882.27,2506.24,Delivered,Inter-City
SHP1105,ORD1105,WH007,VEH002,DRV008,RT018,2025-01-27,2025-01-29,2025-02-02,752.85,3220.44,Delayed,Local
SHP1106,ORD1106,WH002,VEH019,DRV038,RT012,2025-10-20,2025-10-24,2025-10-22,635.54,2628.65,Delivered,Local
SHP1107,ORD1107,WH003,VEH006,DRV032,RT015,2025-01-19,2025-01-26,2025-01-25,812.83,3082.08,Delivered,Inter-City
SHP1108,ORD1108,WH001,VEH001,DRV014,RT018,2024-11-27,2024-11-28,2024-11-28,744.24,2982.27,Delivered,Inter-City
SHP1109,ORD1109,WH002,VEH007,DRV018,RT010,2025-11-30,2025-12-03,2025-12-01,402.33,1144.26,Delivered,Inter-City
SHP1110,ORD1110,WH009,VEH018,DRV015,RT019,2024-01-01,2024-01-04,2024-01-03,756.25,5853.54,Delivered,Inter-City
SHP1111,ORD1111,WH002,VEH009,DRV024,RT009,2025-01-22,2025-01-28,2025-01-26,697.28,2958.38,Delivered,Inter-City
SHP1112,ORD1112,WH008,VEH010,DRV038,RT007,2024-06-01,2024-06-04,2024-06-04,118.88,734.69,Delivered,Inter-City
SHP1113,ORD1113,WH010,VEH015,DRV034,RT017,2025-04-22,2025-04-27,2025-04-26,217.59,610.14,Delivered,Local
SHP1114,ORD1114,WH001,VEH010,DRV001,RT019,2024-11-25,2024-11-28,2024-11-28,443.61,2618.98,Delivered,Inter-City
SHP1115,ORD1115,WH007,VEH004,DRV033,RT007,2024-02-23,2024-02-29,2024-03-05,805.37,4036.75,Delayed,Inter-City
SHP1116,ORD1116,WH001,VEH004,DRV047,RT018,2025-05-06,2025-05-08,2025-05-08,315.46,1733.07,Delivered,Local
SHP1117,ORD1117,WH006,VEH003,DRV005,RT009,2024-08-22,2024-08-26,2024-08-30,537.19,1624.99,Delayed,Local
SHP1118,ORD1118,WH002,VEH001,DRV032,RT018,2024-03-20,2024-03-25,2024-03-25,458.83,1042.47,In Transit,Inter-City
SHP1119,ORD1119,WH007,VEH017,DRV021,RT014,2024-11-04,2024-11-06,2024-11-05,762.18,5360.94,Delivered,Inter-City
SHP1120,ORD1120,WH007,VEH018,DRV042,RT001,2024-05-26,2024-06-02,2024-06-01,822.86,4887.19,Delivered,Inter-City
SHP1121,ORD1121,WH004,VEH003,DRV024,RT009,2024-07-02,2024-07-08,2024-07-06,200.2,885.98,Delivered,Local
SHP1122,ORD1122,WH001,VEH006,DRV013,RT002,2024-07-08,2024-07-13,2024-07-12,874.91,6877.53,Delivered,Inter-City
SHP1123,ORD1123,WH006,VEH001,DRV044,RT011,2024-05-21,2024-05-23,2024-05-22,742.2,1911.18,Delivered,Local
SHP1124,ORD1124,WH003,VEH001,DRV026,RT014,2025-05-06,2025-05-07,2025-05-07,107.58,263.82,In Transit,Local
SHP1125,ORD1125,WH006,VEH019,DRV037,RT005,2024-01-20,2024-01-21,2024-01-20,427.29,1495.13,Delivered,Local
SHP1126,ORD1126,WH009,VEH005,DRV009,RT005,2024-05-19,2024-05-22,2024-05-22,36.35,142.39,Delivered,Local
SHP1127,ORD1127,WH010,VEH005,DRV012,RT006,2024-02-18,2024-02-21,2024-02-21,380.89,2258.71,Returned,Inter-City
SHP1128,ORD1128,WH002,VEH020,DRV049,RT002,2024-03-18,2024-03-19,2024-03-19,259.75,997.57,Delivered,Local
SHP1129,ORD1129,WH004,VEH019,DRV007,RT007,2024-08-21,2024-08-27,2024-08-27,366.8,1871.46,Delivered,Inter-City
SHP1130,ORD1130,WH002,VEH007,DRV011,RT008,2025-09-04,2025-09-07,2025-09-06,833.24,3724.85,Delivered,Local
SHP1131,ORD1131,WH005,VEH011,DRV009,RT007,2024-11-07,2024-11-09,2024-11-07,402.73,2672.15,Delivered,Local
SHP1132,ORD1132,WH005,VEH020,DRV029,RT014,2024-01-06,2024-01-08,2024-01-07,585.73,2682.81,Delivered,Inter-City
SHP1133,ORD1133,WH004,VEH009,DRV012,RT002,2025-08-20,2025-08-23,2025-08-23,440.08,2078.45,Delivered,Inter-City
SHP1134,ORD1134,WH008,VEH008,DRV018,RT019,2025-07-17,2025-07-23,2025-07-21,363.72,2084.47,Delivered,Inter-City
SHP1135,ORD1135,WH004,VEH012,DRV026,RT003,2024-12-08,2024-12-14,2024-12-14,181.68,781.57,In Transit,Inter-City
SHP1136,ORD1136,WH007,VEH012,DRV022,RT019,2024-03-08,2024-03-11,2024-03-10,765.21,3321.41,Delivered,Inter-City
SHP1137,ORD1137,WH003,VEH012,DRV016,RT017,2024-03-03,2024-03-08,2024-03-07,419.41,1103.62,Delivered,Inter-City
SHP1138,ORD1138,WH008,VEH012,DRV015,RT008,2025-02-18,2025-02-25,2025-02-23,699.48,2067.33,Delivered,Inter-City
SHP1139,ORD1139,WH008,VEH009,DRV049,RT013,2025-03-20,2025-03-26,2025-03-26,321.19,1092.03,In Transit,Inter-City
SHP1140,ORD1140,WH004,VEH018,DRV038,RT014,2024-05-10,2024-05-17,2024-05-15,881.29,4811.42,Delivered,Local
SHP1141,ORD1141,WH006,VEH008,DRV010,RT010,2024-07-26,2024-08-01,2024-07-31,496.38,2757.06,Delivered,Inter-City
SHP1142,ORD1142,WH005,VEH004,DRV022,RT016,2024-03-24,2024-03-26,2024-03-24,460.38,2702.05,Delivered,Inter-City
SHP1143,ORD1143,WH007,VEH007,DRV048,RT018,2024-08-17,2024-08-20,2024-08-19,216.44,1289.14,Delivered,Inter-City
SHP1144,ORD1144,WH007,VEH018,DRV022,RT017,2025-03-15,2025-03-17,2025-03-15,579.86,2596.47,Delivered,Inter-City
SHP1145,ORD1145,WH002,VEH013,DRV047,RT018,2024-05-30,2024-06-02,2024-05-31,473.04,2759.48,Delivered,Inter-City
SHP1146,ORD1146,WH010,VEH020,DRV049,RT018,2025-11-04,2025-11-05,2025-11-04,100.7,721.28,Delivered,Inter-City
SHP1147,ORD1147,WH009,VEH003,DRV007,RT013,2025-06-11,2025-06-17,2025-06-17,696.17,1761.52,Delivered,Inter-City
SHP1148,ORD1148,WH004,VEH001,DRV032,RT007,2025-04-30,2025-05-02,2025-05-06,63.64,391.18,Delayed,Inter-City
SHP1149,ORD1149,WH001,VEH004,DRV018,RT018,2025-09-20,2025-09-24,2025-09-28,959.13,7119.64,Delayed,Inter-City
SHP1150,ORD1150,WH001,VEH018,DRV009,RT013,2024-10-08,2024-10-13,2024-10-13,122.24,962.67,Delivered,Local
SHP1151,ORD1151,WH005,VEH013,DRV013,RT019,2024-10-31,2024-11-07,2024-11-06,399.88,1575.48,Delivered,Inter-City
SHP1152,ORD1152,WH005,VEH005,DRV048,RT019,2025-10-10,2025-10-12,2025-10-11,843.24,3186.79,Delivered,Local
SHP1153,ORD1153,WH007,VEH007,DRV013,RT020,2024-04-21,2024-04-25,2024-04-25,749.31,4129.05,Delivered,Inter-City
SHP1154,ORD1154,WH010,VEH010,DRV001,RT007,2025-02-08,2025-02-15,2025-02-13,265.95,1882.63,Delivered,Local
SHP1155,ORD1155,WH002,VEH004,DRV012,RT014,2025-12-20,2025-12-24,2025-12-22,295.67,1407.68,Delivered,Local
SHP1156,ORD1156,WH010,VEH014,DRV029,RT001,2025-02-25,2025-03-03,2025-03-01,228.08,905.89,Delivered,Local
SHP1157,ORD1157,WH010,VEH004,DRV003,RT004,2025-02-02,2025-02-03,2025-02-03,353.15,2344.97,Delivered,Inter-City
SHP1158,ORD1158,WH001,VEH004,DRV026,RT008,2025-08-04,2025-08-09,2025-08-08,732.72,1614.42,Delivered,Inter-City
SHP1159,ORD1159,WH002,VEH007,DRV015,RT008,2024-10-05,2024-10-08,2024-10-08,478.86,2870.91,Delivered,Inter-City
SHP1160,ORD1160,WH008,VEH007,DRV044,RT009,2025-06-30,2025-07-07,2025-07-07,285.04,1981.93,Delivered,Local
SHP1161,ORD1161,WH009,VEH009,DRV006,RT002,2024-03-13,2024-03-20,2024-03-24,496.16,1636.86,Delayed,Local
SHP1162,ORD1162,WH002,VEH009,DRV035,RT003,2024-04-16,2024-04-20,2024-04-20,15.37,56.83,In Transit,Inter-City
SHP1163,ORD1163,WH010,VEH003,DRV050,RT001,2024-02-18,2024-02-25,2024-02-24,657.88,4957.92,Delivered,Inter-City
SHP1164,ORD1164,WH001,VEH005,DRV034,RT018,2025-03-03,2025-03-10,2025-03-09,926.2,4098.61,Delivered,Inter-City
SHP1165,ORD1165,WH009,VEH002,DRV048,RT003,2025-09-27,2025-10-02,2025-10-02,250.22,717.2,Delivered,Local
SHP1166,ORD1166,WH004,VEH009,DRV033,RT011,2024-11-05,2024-11-10,2024-11-09,888.71,7090.55,Delivered,Inter-City
SHP1167,ORD1167,WH004,VEH011,DRV013,RT003,2025-03-11,2025-03-12,2025-03-10,480.67,3800.28,Delivered,Inter-City
SHP1168,ORD1168,WH002,VEH016,DRV038,RT004,2024-07-29,2024-08-03,2024-08-02,63.47,250.3,Delivered,Inter-City
SHP1169,ORD1169,WH008,VEH004,DRV045,RT003,2025-05-22,2025-05-23,2025-05-23,877.52,5876.0,Delivered,Inter-City
SHP1170,ORD1170,WH002,VEH019,DRV044,RT010,2024-01-17,2024-01-19,2024-01-18,906.68,5452.81,Delivered,Inter-City
SHP1171,ORD1171,WH001,VEH006,DRV034,RT018,2025-11-01,2025-11-02,2025-11-01,96.56,269.9,Delivered,Inter-City
SHP1172,ORD1172,WH009,VEH015,DRV041,RT010,2024-11-20,2024-11-22,2024-11-26,934.22,2289.3,Delayed,Inter-City
SHP1173,ORD1173,WH010,VEH007,DRV028,RT016,2025-06-06,2025-06-09,2025-06-08,383.66,2747.43,Delivered,Inter-City
SHP1174,ORD1174,WH004,VEH020,DRV005,RT008,2025-07-21,2025-07-28,2025-07-28,42.32,246.43,Delivered,Inter-City
SHP1175,ORD1175,WH005,VEH020,DRV008,RT013,2024-05-05,2024-05-12,2024-05-10,998.76,3012.18,Delivered,Inter-City
SHP1176,ORD1176,WH003,VEH004,DRV023,RT010,2024-02-19,2024-02-20,2024-02-18,241.28,1814.54,Delivered,Local
SHP1177,ORD1177,WH004,VEH011,DRV004,RT014,2025-09-03,2025-09-09,2025-09-08,965.98,3007.36,Delivered,Inter-City
SHP1178,ORD1178,WH002,VEH014,DRV036,RT009,2024-12-18,2024-12-21,2024-12-21,998.35,3047.96,Delivered,Inter-City
SHP1179,ORD1179,WH008,VEH010,DRV005,RT001,2024-05-22,2024-05-28,2024-05-27,286.58,1812.33,Delivered,Inter-City
SHP1180,ORD1180,WH002,VEH015,DRV038,RT018,2025-09-03,2025-09-09,2025-09-07,279.54,1440.82,Delivered,Inter-City
SHP1181,ORD1181,WH006,VEH014,DRV025,RT020,2024-10-16,2024-10-21,2024-10-26,982.06,5487.07,Delayed,Inter-City
SHP1182,ORD1182,WH001,VEH001,DRV024,RT004,2025-08-28,2025-09-03,2025-09-01,731.82,3363.53,Delivered,Local
SHP1183,ORD1183,WH006,VEH013,DRV014,RT012,2025-01-07,2025-01-14,2025-01-12,299.76,861.47,Delivered,Local
SHP1184,ORD1184,WH003,VEH015,DRV041,RT003,2025-04-11,2025-04-13,2025-04-12,407.19,2672.2,Delivered,Local
SHP1185,ORD1185,WH006,VEH013,DRV024,RT001,2024-09-22,2024-09-26,2024-09-26,479.03,2864.61,Delivered,Inter-City
SHP1186,ORD1186,WH002,VEH010,DRV042,RT009,2024-04-23,2024-04-30,2024-04-30,10.07,69.59,Delivered,Inter-City
SHP1187,ORD1187,WH009,VEH014,DRV012,RT009,2024-02-11,2024-02-18,2024-02-16,514.39,3430.04,Delivered,Local
SHP1188,ORD1188,WH002,VEH001,DRV001,RT014,2025-02-22,2025-02-27,2025-02-27,601.51,3629.45,In Transit,Local
SHP1189,ORD1189,WH002,VEH016,DRV009,RT018,2024-05-24,2024-05-25,2024-05-29,410.61,1294.67,Delayed,Inter-City
SHP1190,ORD1190,WH002,VEH004,DRV023,RT006,2024-05-23,2024-05-25,2024-05-25,554.45,1710.97,Delivered,Local
SHP1191,ORD1191,WH009,VEH005,DRV019,RT001,2025-07-02,2025-07-05,2025-07-09,330.11,968.3,Delayed,Inter-City
SHP1192,ORD1192,WH004,VEH012,DRV039,RT019,2025-09-01,2025-09-04,2025-09-04,6.28,16.04,Delivered,Inter-City
SHP1193,ORD1193,WH009,VEH009,DRV029,RT020,2024-04-28,2024-04-30,2024-04-29,890.46,2324.71,Delivered,Local
SHP1194,ORD1194,WH002,VEH008,DRV023,RT001,2024-11-17,2024-11-19,2024-11-18,967.35,7411.91,Delivered,Inter-City
SHP1195,ORD1195,WH003,VEH006,DRV050,RT017,2025-08-29,2025-08-31,2025-08-31,792.59,3661.83,Delivered,Inter-City
SHP1196,ORD1196,WH002,VEH012,DRV032,RT018,2024-02-11,2024-02-16,2024-02-15,526.57,1145.43,Delivered,Inter-City
SHP1197,ORD1197,WH009,VEH001,DRV005,RT001,2024-11-03,2024-11-04,2024-11-04,623.95,4654.79,In Transit,Local
SHP1198,ORD1198,WH006,VEH008,DRV020,RT003,2025-09-19,2025-09-22,2025-09-22,787.71,3988.36,Delivered,Local
SHP1199,ORD1199,WH002,VEH009,DRV019,RT016,2025-07-23,2025-07-27,2025-07-26,291.4,2128.01,Delivered,Inter-City
SHP1200,ORD1200,WH003,VEH018,DRV003,RT006,2024-03-28,2024-04-03,2024-04-03,512.39,2732.47,In Transit,Local
SHP1201,ORD1201,WH010,VEH008,DRV002,RT013,2024-08-15,2024-08-22,2024-08-22,347.63,2742.12,Returned,Local
SHP1202,ORD1202,WH009,VEH001,DRV044,RT008,2025-04-20,2025-04-25,2025-04-23,774.24,4649.94,Delivered,Local
SHP1203,ORD1203,WH002,VEH008,DRV043,RT020,2025-03-31,2025-04-03,2025-04-05,822.91,3633.14,Delayed,Inter-City
SHP1204,ORD1204,WH010,VEH001,DRV021,RT011,2025-07-19,2025-07-22,2025-07-21,915.39,6138.14,Delivered,Inter-City
SHP1205,ORD1205,WH010,VEH019,DRV020,RT001,2025-07-11,2025-07-18,2025-07-17,190.64,1404.78,Delivered,Local
SHP1206,ORD1206,WH001,VEH014,DRV039,RT014,2025-08-03,2025-08-09,2025-08-10,691.02,2871.68,Delayed,Inter-City
SHP1207,ORD1207,WH003,VEH017,DRV039,RT018,2025-03-15,2025-03-16,2025-03-15,71.34,163.43,Delivered,Inter-City
SHP1208,ORD1208,WH006,VEH014,DRV030,RT008,2024-08-27,2024-08-31,2024-08-30,374.4,2756.36,Delivered,Local
SHP1209,ORD1209,WH002,VEH013,DRV021,RT005,2025-03-30,2025-04-03,2025-04-03,926.81,4179.48,Delivered,Local
SHP1210,ORD1210,WH009,VEH003,DRV020,RT019,2025-07-19,2025-07-20,2025-07-20,360.93,2097.04,Delivered,Inter-City
SHP1211,ORD1211,WH009,VEH009,DRV013,RT016,2025-02-12,2025-02-17,2025-02-17,615.71,3596.29,Returned,Inter-City
SHP1212,ORD1212,WH007,VEH010,DRV018,RT010,2025-04-15,2025-04-22,2025-04-21,860.38,2651.78,Delivered,Inter-City
SHP1213,ORD1213,WH001,VEH018,DRV019,RT006,2024-09-03,2024-09-09,2024-09-09,901.45,2744.6,Delivered,Local
SHP1214,ORD1214,WH005,VEH017,DRV001,RT002,2024-10-07,2024-10-08,2024-10-08,457.1,1259.82,In Transit,Inter-City
SHP1215,ORD1215,WH002,VEH011,DRV022,RT008,2025-02-11,2025-02-16,2025-02-16,330.99,1333.3,Delivered,Inter-City
SHP1216,ORD1216,WH008,VEH010,DRV038,RT001,2025-01-28,2025-01-30,2025-01-29,565.28,2415.41,Delivered,Local
SHP1217,ORD1217,WH003,VEH009,DRV011,RT012,2025-04-08,2025-04-09,2025-04-09,996.77,3266.78,Delivered,Local
SHP1218,ORD1218,WH003,VEH020,DRV022,RT020,2024-10-25,2024-10-28,2024-10-28,931.26,6602.58,Delivered,Inter-City
SHP1219,ORD1219,WH006,VEH018,DRV009,RT017,2025-01-31,2025-02-02,2025-02-02,283.14,2115.02,Delivered,Inter-City
SHP1220,ORD1220,WH003,VEH020,DRV028,RT013,2024-07-07,2024-07-13,2024-07-11,602.09,2803.17,Delivered,Inter-City
SHP1221,ORD1221,WH002,VEH016,DRV019,RT006,2025-09-06,2025-09-08,2025-09-08,31.31,78.97,Delivered,Local
SHP1222,ORD1222,WH008,VEH018,DRV050,RT006,2024-05-02,2024-05-05,2024-05-03,244.53,747.42,Delivered,Inter-City
SHP1223,ORD1223,WH007,VEH013,DRV039,RT007,2025-05-01,2025-05-08,2025-05-08,399.23,3160.79,Delivered,Local
SHP1224,ORD1224,WH006,VEH002,DRV014,RT004,2024-08-24,2024-08-29,2024-08-29,502.61,1916.16,Delivered,Inter-City
SHP1225,ORD1225,WH006,VEH001,DRV012,RT005,2024-02-16,2024-02-20,2024-02-20,99.74,549.59,In Transit,Local
SHP1226,ORD1226,WH002,VEH019,DRV016,RT008,2024-08-04,2024-08-07,2024-08-05,229.56,1291.31,Delivered,Inter-City
SHP1227,ORD1227,WH002,VEH020,DRV004,RT001,2024-02-29,2024-03-06,2024-03-06,187.89,1031.63,Delivered,Inter-City
SHP1228,ORD1228,WH006,VEH014,DRV007,RT013,2024-05-29,2024-05-31,2024-05-30,379.69,2394.95,Delivered,Inter-City
SHP1229,ORD1229,WH005,VEH016,DRV005,RT017,2025-01-12,2025-01-15,2025-01-13,312.56,1988.68,Delivered,Local
SHP1230,ORD1230,WH010,VEH020,DRV010,RT008,2024-01-01,2024-01-04,2024-01-03,728.32,5727.87,Delivered,Local
SHP1231,ORD1231,WH003,VEH008,DRV006,RT013,2025-10-28,2025-11-03,2025-11-07,468.15,3132.41,Delayed,Inter-City
SHP1232,ORD1232,WH002,VEH010,DRV022,RT013,2024-10-23,2024-10-27,2024-10-25,291.5,1011.61,Delivered,Local
SHP1233,ORD1233,WH001,VEH004,DRV040,RT010,2024-12-27,2024-12-29,2024-12-27,616.21,4605.94,Delivered,Inter-City
SHP1234,ORD1234,WH002,VEH015,DRV032,RT014,2025-03-06,2025-03-12,2025-03-11,343.28,1396.33,Delivered,Inter-City
SHP1235,ORD1235,WH008,VEH014,DRV005,RT005,2024-01-28,2024-02-04,2024-02-02,164.32,413.96,Delivered,Inter-City
SHP1236,ORD1236,WH006,VEH016,DRV036,RT002,2025-02-20,2025-02-26,2025-02-26,798.17,4589.23,Delivered,Inter-City
SHP1237,ORD1237,WH003,VEH005,DRV016,RT003,2025-11-22,2025-11-23,2025-11-27,481.07,2541.28,Delayed,Inter-City
SHP1238,ORD1238,WH008,VEH001,DRV025,RT016,2025-10-09,2025-10-13,2025-10-13,338.62,952.5,Delivered,Inter-City
SHP1239,ORD1239,WH004,VEH016,DRV008,RT018,2024-12-30,2025-01-04,2025-01-06,76.25,215.66,Delayed,Local
SHP1240,ORD1240,WH009,VEH010,DRV042,RT017,2025-01-11,2025-01-15,2025-01-15,912.06,2282.64,Delivered,Inter-City
SHP1241,ORD1241,WH005,VEH005,DRV039,RT010,2024-07-16,2024-07-17,2024-07-17,33.77,218.79,Delivered,Inter-City
SHP1242,ORD1242,WH008,VEH011,DRV050,RT008,2025-08-06,2025-08-13,2025-08-11,566.78,3503.46,Delivered,Local
SHP1243,ORD1243,WH004,VEH003,DRV014,RT005,2024-09-22,2024-09-26,2024-09-25,601.44,3463.22,Delivered,Local
SHP1244,ORD1244,WH007,VEH013,DRV040,RT007,2024-05-09,2024-05-13,2024-05-11,715.04,1873.18,Delivered,Inter-City
SHP1245,ORD1245,WH009,VEH007,DRV044,RT016,2025-02-26,2025-03-01,2025-02-27,76.22,603.1,Delivered,Inter-City
SHP1246,ORD1246,WH004,VEH017,DRV009,RT002,2024-04-06,2024-04-07,2024-04-07,780.05,4683.26,Returned,Local
SHP1247,ORD1247,WH001,VEH013,DRV023,RT006,2025-12-18,2025-12-22,2025-12-21,296.37,1359.3,Delivered,Inter-City
SHP1248,ORD1248,WH004,VEH012,DRV005,RT005,2025-05-14,2025-05-16,2025-05-15,319.34,1300.53,Delivered,Local
SHP1249,ORD1249,WH004,VEH016,DRV024,RT013,2024-11-17,2024-11-24,2024-11-23,615.53,4840.88,Delivered,Local
SHP1250,ORD1250,WH005,VEH017,DRV029,RT017,2024-10-27,2024-11-01,2024-11-05,163.94,602.0,Delayed,Local
SHP1251,ORD1251,WH010,VEH010,DRV046,RT012,2024-05-03,2024-05-04,2024-05-03,409.76,1159.02,Delivered,Local
SHP1252,ORD1252,WH001,VEH014,DRV038,RT005,2025-08-04,2025-08-08,2025-08-08,330.36,1718.86,Returned,Inter-City
SHP1253,ORD1253,WH006,VEH004,DRV010,RT002,2025-03-07,2025-03-14,2025-03-16,751.94,5455.25,Delayed,Inter-City
SHP1254,ORD1254,WH008,VEH006,DRV039,RT008,2024-11-23,2024-11-29,2024-11-29,615.82,3390.61,Delivered,Local
SHP1255,ORD1255,WH004,VEH009,DRV044,RT009,2024-05-21,2024-05-22,2024-05-22,577.65,2199.1,Delivered,Inter-City
SHP1256,ORD1256,WH006,VEH001,DRV012,RT005,2024-07-19,2024-07-22,2024-07-21,464.16,3668.63,Delivered,Local
SHP1257,ORD1257,WH001,VEH010,DRV023,RT016,2025-08-03,2025-08-07,2025-08-07,858.68,2422.89,In Transit,Local
SHP1258,ORD1258,WH002,VEH017,DRV019,RT002,2025-04-14,2025-04-15,2025-04-15,207.59,1224.44,Returned,Local
SHP1259,ORD1259,WH009,VEH005,DRV006,RT010,2025-04-08,2025-04-13,2025-04-11,841.67,6449.26,Delivered,Inter-City
SHP1260,ORD1260,WH003,VEH008,DRV013,RT015,2025-10-22,2025-10-28,2025-10-28,694.95,5252.98,Delivered,Inter-City
SHP1261,ORD1261,WH005,VEH011,DRV005,RT013,2025-05-14,2025-05-18,2025-05-16,448.04,1959.08,Delivered,Inter-City
SHP1262,ORD1262,WH007,VEH008,DRV043,RT005,2025-06-16,2025-06-20,2025-06-20,9.32,22.41,Delivered,Inter-City
SHP1263,ORD1263,WH003,VEH005,DRV002,RT002,2025-11-23,2025-11-28,2025-12-01,505.86,1826.42,Delayed,Local
