order_id,customer_id,order_date,product_category,order_value,payment_mode
ORD1456,CUST338,2025-04-02,Clothing,7617,COD
ORD1457,CUST090,2024-09-24,Automotive,9739,Card
ORD1458,CUST249,2024-07-04,Healthcare,1542,UPI
ORD1459,CUST176,2024-03-27,Furniture,22514,Card
ORD1460,CUST479,2024-06-06,Food,2191,Net Banking
ORD1461,CUST395,2025-01-27,Furniture,24648,UPI
ORD1462,CUST226,2025-10-14,Furniture,9909,UPI
ORD1463,CUST296,2024-12-19,Electronics,47091,COD
ORD1464,CUST136,2024-04-28,Electronics,15983,UPI
ORD1465,CUST238,2025-02-12,Food,1734,Card
ORD1466,CUST244,2025-06-29,Furniture,15445,Card
ORD1467,CUST350,2025-12-23,Food,2443,UPI
ORD1468,CUST135,2024-05-28,Healthcare,8122,UPI
ORD1469,CUST007,2024-10-22,Food,2064,UPI
ORD1470,CUST348,2024-11-19,Healthcare,12188,UPI
ORD1471,CUST490,2024-02-12,Electronics,39818,UPI
ORD1472,CUST327,2024-12-28,Food,3000,COD
ORD1473,CUST471,2025-10-29,Clothing,3744,UPI
ORD1474,CUST139,2024-09-30,Electronics,21734,Card
ORD1475,CUST336,2025-08-21,Food,2388,UPI
ORD1476,CUST396,2025-11-22,Automotive,9923,COD
ORD1477,CUST376,2025-11-19,Healthcare,13623,UPI
ORD1478,CUST100,2025-06-16,Clothing,6551,UPI
ORD1479,CUST354,2024-07-03,Clothing,5486,COD
ORD1480,CUST006,2025-11-19,Electronics,9453,COD
ORD1481,CUST007,2025-02-25,Electronics,39423,UPI
ORD1482,CUST054,2025-12-02,Food,1939,COD
ORD1483,CUST113,2024-10-17,Clothing,2581,Card
ORD1484,CUST018,2024-01-25,Healthcare,2506,Card
ORD1485,CUST030,2025-08-31,Automotive,9104,UPI
ORD1486,CUST487,2025-09-05,Automotive,5990,UPI
ORD1487,CUST363,2024-05-02,Electronics,44628,Net Banking
ORD1488,CUST067,2025-01-19,Automotive,23230,Card
ORD1489,CUST290,2024-07-08,Electronics,17075,UPI
ORD1490,CUST130,2024-10-28,Food,810,Net Banking
ORD1491,CUST328,2025-04-09,Clothing,7302,Net Banking
ORD1492,CUST219,2025-12-09,Automotive,12597,UPI
ORD1493,CUST132,2024-06-14,Electronics,23172,Card
ORD1494,CUST398,2024-03-04,Food,2091,UPI
ORD1495,CUST171,2024-03-02,Clothing,7658,Net Banking
ORD1496,CUST136,2024-07-01,Food,784,Card
ORD1497,CUST252,2024-07-24,Healthcare,7432,COD
ORD1498,CUST092,2025-10-22,Food,944,UPI
ORD1499,CUST074,2025-07-07,Food,1394,UPI
ORD1500,CUST315,2025-10-20,Electronics,33939,UPI
ORD1501,CUST367,2024-09-22,Electronics,7284,UPI
ORD1502,CUST038,2024-03-13,Healthcare,12920,UPI
ORD1503,CUST129,2025-04-01,Electronics,37617,COD
ORD1504,CUST077,2025-10-30,Automotive,2028,UPI
ORD1505,CUST478,2024-02-08,Automotive,14795,UPI
ORD1506,CUST137,2024-06-04,Automotive,12807,Net Banking
ORD1507,CUST464,2025-02-04,Healthcare,1060,UPI
ORD1508,CUST264,2025-12-25,Food,2458,Net Banking
ORD1509,CUST224,2025-02-17,Automotive,4297,UPI
ORD1510,CUST277,2024-08-19,Electronics,30193,Card
ORD1511,CUST489,2025-12-06,Food,996,UPI
ORD1512,CUST291,2025-07-02,Clothing,3731,UPI
ORD1513,CUST350,2024-11-06,Food,726,COD
ORD1514,CUST324,2025-10-24,Electronics,28943,UPI
ORD1515,CUST274,2024-12-14,Electronics,35122,Card
ORD1516,CUST390,2024-10-23,Automotive,8655,UPI
ORD1517,CUST091,2025-07-21,Electronics,30176,UPI
ORD1518,CUST339,2024-07-14,Clothing,6700,COD
ORD1519,CUST200,2024-04-19,Automotive,24571,UPI
ORD1520,CUST184,2025-05-13,Electronics,46470,Card
ORD1521,CUST225,2024-07-13,Furniture,4169,COD
ORD1522,CUST099,2024-01-26,Automotive,21429,Card
ORD1523,CUST123,2025-05-15,Food,758,COD
ORD1524,CUST406,2025-07-07,Automotive,12083,UPI
ORD1525,CUST256,2025-06-30,Food,567,UPI
ORD1526,CUST019,2024-12-13,Electronics,27132,UPI
ORD1527,CUST404,2024-02-13,Food,984,Net Banking
ORD1528,CUST109,2025-10-31,Automotive,19141,COD
ORD1529,CUST235,2025-11-25,Healthcare,3440,UPI
ORD1530,CUST380,2025-08-16,Furniture,5360,Card
ORD1531,CUST019,2024-05-24,Food,578,UPI
ORD1532,CUST242,2025-09-25,Electronics,20904,Card
ORD1533,CUST360,2025-10-26,Furniture,3470,Card
ORD1534,CUST089,2025-10-09,Electronics,25141,COD
ORD1535,CUST421,2024-04-09,Food,1199,Card
ORD1536,CUST428,2025-08-28,Electronics,11968,UPI
ORD1537,CUST059,2025-05-24,Healthcare,14093,UPI
ORD1538,CUST316,2024-08-13,Electronics,18280,UPI
ORD1539,CUST219,2024-12-11,Automotive,24229,UPI
ORD1540,CUST206,2024-11-28,Electronics,49832,UPI
ORD1541,CUST295,2025-07-12,Furniture,13537,COD
ORD1542,CUST429,2024-08-06,Electronics,43868,Card
ORD1543,CUST089,2024-12-09,Electronics,12913,Card
ORD1544,CUST141,2024-05-24,Food,1188,UPI
ORD1545,CUST357,2025-01-13,Healthcare,3703,COD
ORD1546,CUST225,2024-09-06,Healthcare,1666,Net Banking
ORD1547,CUST069,2024-04-12,Automotive,22068,UPI
ORD1548,CUST193,2024-06-10,Electronics,36913,Net Banking
ORD1549,CUST042,2024-01-07,Electronics,16758,Card
ORD1550,CUST475,2024-04-01,Automotive,23356,UPI
ORD1551,CUST304,2024-10-17,Food,2449,Card
ORD1552,CUST355,2024-05-09,Furniture,7688,Card
ORD1553,CUST328,2024-10-04,Healthcare,8379,UPI
ORD1554,CUST211,2024-09-01,Furniture,23006,COD
ORD1555,CUST355,2024-02-08,Healthcare,3949,COD
ORD1556,CUST368,2025-05-26,Healthcare,2442,Card
ORD1557,CUST322,2024-11-04,Clothing,4430,Card
ORD1558,CUST003,2025-07-25,Furniture,9288,UPI
ORD1559,CUST061,2025-06-26,Electronics,45561,Card
ORD1560,CUST186,2025-07-06,Healthcare,4592,Card
ORD1561,CUST238,2025-10-03,Automotive,8819,UPI
ORD1562,CUST142,2024-02-24,Furniture,6692,Card
ORD1563,CUST408,2024-06-01,Automotive,17545,COD
ORD1564,CUST255,2024-06-29,Furniture,24959,Card
ORD1565,CUST473,2024-02-14,Electronics,47261,UPI
ORD1566,CUST187,2024-10-18,Furniture,17243,Net Banking
ORD1567,CUST129,2024-12-08,Healthcare,14191,UPI
ORD1568,CUST456,2025-04-09,Electronics,11843,UPI
ORD1569,CUST380,2024-02-23,Healthcare,3881,UPI
ORD1570,CUST081,2024-01-30,Food,2609,UPI
ORD1571,CUST060,2024-03-13,Furniture,26638,Net Banking
ORD1572,CUST228,2025-08-29,Healthcare,6340,Card
ORD1573,CUST215,2024-07-22,Automotive,24179,UPI
ORD1574,CUST460,2024-11-29,Furniture,28525,COD
ORD1575,CUST057,2024-11-29,Furniture,6213,COD
ORD1576,CUST122,2025-02-26,Furniture,15305,COD
ORD1577,CUST457,2024-08-13,Electronics,35866,UPI
ORD1578,CUST300,2025-05-11,Electronics,33564,Card
ORD1579,CUST075,2024-08-09,Healthcare,8454,COD
ORD1580,CUST092,2025-01-31,Clothing,2117,Net Banking
ORD1581,CUST235,2024-07-17,Automotive,13750,UPI
ORD1582,CUST500,2024-10-03,Furniture,14006,UPI
ORD1583,CUST066,2024-02-02,Automotive,20634,Card
ORD1584,CUST031,2024-10-14,Furniture,6640,COD
ORD1585,CUST437,2025-04-21,Food,2213,Card
ORD1586,CUST088,2024-12-17,Furniture,12671,Card
ORD1587,CUST310,2024-06-09,Automotive,22038,UPI
ORD1588,CUST464,2024-06-23,Healthcare,10056,Card
ORD1589,CUST438,2024-08-23,Electronics,31980,COD
ORD1590,CUST439,2025-06-18,Food,1386,UPI
ORD1591,CUST303,2025-04-29,Food,1643,Net Banking
ORD1592,CUST008,2025-03-14,Automotive,10082,COD
ORD1593,CUST127,2024-12-01,Food,2873,UPI
ORD1594,CUST114,2025-08-28,Furniture,21799,Card
ORD1595,CUST460,2024-01-06,Food,681,UPI
ORD1596,CUST021,2025-04-26,Automotive,18522,Net Banking
ORD1597,CUST018,2025-03-11,Healthcare,7460,Card
ORD1598,CUST246,2025-12-14,Electronics,34651,Card
ORD1599,CUST254,2024-09-03,Electronics,41601,Net Banking
ORD1600,CUST386,2024-01-13,Automotive,15324,UPI
ORD1601,CUST487,2024-08-11,Furniture,14744,COD
ORD1602,CUST152,2024-09-01,Automotive,4973,Card
ORD1603,CUST009,2025-05-06,Automotive,11988,UPI
ORD1604,CUST083,2025-12-21,Food,2836,Card
ORD1605,CUST383,2025-08-20,Electronics,34808,Net Banking
ORD1606,CUST238,2024-05-21,Automotive,15282,UPI
ORD1607,CUST095,2025-01-14,Automotive,17214,COD
ORD1608,CUST361,2025-10-10,Electronics,46111,COD
ORD1609,CUST037,2025-01-29,Automotive,12908,UPI
ORD1610,CUST272,2024-02-03,Clothing,4488,COD
ORD1611,CUST386,2024-10-03,Automotive,22070,UPI
ORD1612,CUST278,2025-08-12,Furniture,28811,UPI
ORD1613,CUST351,2024-03-23,Healthcare,6500,UPI
ORD1614,CUST377,2024-02-26,Healthcare,12053,COD
ORD1615,CUST187,2024-02-22,Electronics,30097,Card
ORD1616,CUST188,2025-04-21,Healthcare,1669,UPI
ORD1617,CUST188,2025-01-10,Furniture,24239,UPI
ORD1618,CUST287,2025-12-22,Electronics,41749,Card
ORD1619,CUST364,2024-07-28,Furniture,13974,UPI
ORD1620,CUST123,2025-07-06,Electronics,47535,COD
ORD1621,CUST245,2025-08-17,Automotive,8874,COD
ORD1622,CUST386,2024-08-18,Clothing,3889,Card
ORD1623,CUST460,2024-09-30,Healthcare,12144,COD
ORD1624,CUST217,2024-10-10,Electronics,9152,UPI
ORD1625,CUST191,2024-12-19,Food,2491,COD
ORD1626,CUST257,2025-06-23,Electronics,35812,Card
ORD1627,CUST364,2025-06-28,Automotive,19460,Card
ORD1628,CUST461,2024-10-26,Food,2007,UPI
ORD1629,CUST410,2025-11-20,Automotive,4150,COD
ORD1630,CUST097,2025-04-13,Electronics,10254,UPI
ORD1631,CUST201,2024-07-02,Clothing,1630,UPI
ORD1632,CUST056,2024-06-17,Clothing,1917,UPI
ORD1633,CUST357,2024-05-31,Food,1116,Card
ORD1634,CUST448,2024-07-28,Healthcare,11277,Card
ORD1635,CUST012,2024-10-27,Food,2717,Net Banking
ORD1636,CUST478,2024-05-15,Food,1920,COD
ORD1637,CUST216,2025-03-30,Automotive,23125,UPI
ORD1638,CUST011,2024-10-25,Furniture,5062,Net Banking
ORD1639,CUST012,2024-08-25,Healthcare,11562,UPI
ORD1640,CUST172,2025-02-25,Healthcare,6616,COD
ORD1641,CUST336,2025-10-23,Clothing,4982,COD
ORD1642,CUST304,2025-11-12,Automotive,19372,Card
ORD1643,CUST432,2025-07-15,Food,2375,Net Banking
ORD1644,CUST156,2025-08-03,Furniture,28865,UPI
ORD1645,CUST157,2024-06-24,Clothing,2857,Card
ORD1646,CUST248,2025-01-15,Clothing,7305,COD
ORD1647,CUST433,2024-02-18,Furniture,14571,Card
ORD1648,CUST146,2025-04-11,Furniture,23271,UPI
ORD1649,CUST474,2024-06-13,Automotive,19541,Card
ORD1650,CUST147,2024-07-05,Furniture,26203,COD
ORD1651,CUST355,2025-11-13,Furniture,8283,UPI
ORD1652,CUST122,2024-04-29,Electronics,25750,UPI
ORD1653,CUST295,2024-05-09,Food,1566,Net Banking
ORD1654,CUST190,2024-07-07,Furniture,21431,COD
ORD1655,CUST363,2024-02-05,Automotive,12385,UPI
ORD1656,CUST177,2024-05-31,Clothing,4673,UPI
ORD1657,CUST277,2024-06-15,Healthcare,5940,UPI
ORD1658,CUST063,2024-01-26,Food,2545,UPI
ORD1659,CUST394,2024-05-28,Food,1811,Card
ORD1660,CUST080,2024-01-05,Automotive,19896,Net Banking
ORD1661,CUST500,2025-06-03,Clothing,6302,Card
ORD1662,CUST362,2024-10-29,Food,1687,Card
ORD1663,CUST497,2025-08-10,Automotive,6819,UPI
ORD1664,CUST410,2025-08-01,Automotive,16486,COD
ORD1665,CUST174,2025-12-06,Electronics,36390,Card
ORD1666,CUST461,2024-02-11,Furniture,25216,COD
ORD1667,CUST283,2024-04-29,Clothing,1203,Card
ORD1668,CUST206,2025-09-24,Furniture,17613,UPI
ORD1669,CUST183,2024-04-04,Clothing,1450,Card
ORD1670,CUST312,2025-10-18,Furniture,22117,UPI
ORD1671,CUST270,2024-08-15,Clothing,2603,Card
ORD1672,CUST012,2024-03-26,Healthcare,14917,UPI
ORD1673,CUST229,2025-11-24,Automotive,4863,UPI
ORD1674,CUST500,2025-06-08,Food,1296,COD
ORD1675,CUST252,2024-11-21,Healthcare,10913,UPI
ORD1676,CUST262,2024-02-27,Automotive,13831,COD
ORD1677,CUST204,2024-05-31,Automotive,16012,UPI
ORD1678,CUST190,2025-01-30,Clothing,1099,Card
ORD1679,CUST146,2024-12-19,Clothing,3523,Card
ORD1680,CUST229,2025-07-28,Electronics,19135,Card
ORD1681,CUST373,2025-03-30,Automotive,15618,UPI
ORD1682,CUST412,2025-03-29,Clothing,2341,UPI
ORD1683,CUST413,2025-03-10,Automotive,15572,UPI
ORD1684,CUST072,2025-08-24,Healthcare,2410,UPI
ORD1685,CUST074,2024-07-31,Clothing,4888,Card
ORD1686,CUST445,2025-06-21,Clothing,1541,COD
ORD1687,CUST478,2025-08-27,Food,862,COD
ORD1688,CUST004,2025-02-23,Automotive,10956,Net Banking
ORD1689,CUST213,2024-06-28,Healthcare,8571,Net Banking
ORD1690,CUST364,2025-08-04,Furniture,9529,Card
ORD1691,CUST096,2025-01-25,Clothing,5537,UPI
ORD1692,CUST252,2024-02-13,Clothing,7836,COD
ORD1693,CUST300,2024-11-07,Food,2790,Card
ORD1694,CUST379,2025-04-19,Furniture,3879,Card
ORD1695,CUST406,2024-01-03,Furniture,11607,UPI
ORD1696,CUST154,2025-10-17,Automotive,17484,UPI
ORD1697,CUST064,2025-10-31,Automotive,11426,Card
ORD1698,CUST214,2024-07-02,Food,1502,COD
ORD1699,CUST015,2024-05-02,Clothing,5039,Card
ORD1700,CUST497,2024-03-09,Healthcare,13215,UPI
ORD1701,CUST186,2025-08-18,Food,2816,COD
ORD1702,CUST224,2024-09-21,Automotive,24475,UPI
ORD1703,CUST244,2025-12-11,Electronics,29458,UPI
ORD1704,CUST263,2025-08-12,Electronics,22009,UPI
ORD1705,CUST084,2025-08-18,Electronics,14577,Net Banking
ORD1706,CUST164,2025-04-17,Automotive,6439,COD
ORD1707,CUST183,2024-06-16,Electronics,22869,UPI
ORD1708,CUST185,2025-03-05,Automotive,13664,COD
ORD1709,CUST025,2024-10-23,Clothing,5338,UPI
ORD1710,CUST328,2024-03-19,Healthcare,4175,COD
ORD1711,CUST393,2025-10-05,Furniture,28057,Net Banking
ORD1712,CUST049,2025-09-05,Furniture,20816,COD
ORD1713,CUST166,2024-11-19,Automotive,11865,UPI
ORD1714,CUST139,2025-12-02,Automotive,24555,COD
ORD1715,CUST186,2024-04-08,Healthcare,10503,Net Banking
ORD1716,CUST181,2024-05-27,Electronics,13975,UPI
ORD1717,CUST266,2024-10-15,Clothing,7379,COD
ORD1718,CUST249,2025-02-25,Clothing,2335,UPI
ORD1719,CUST053,2024-08-11,Furniture,19494,COD
ORD1720,CUST114,2024-07-11,Healthcare,11050,UPI
ORD1721,CUST354,2025-06-22,Healthcare,12674,Net Banking
ORD1722,CUST283,2025-12-20,Electronics,32351,Card
ORD1723,CUST236,2024-03-19,Electronics,13600,UPI
ORD1724,CUST473,2024-01-18,Food,1926,UPI
ORD1725,CUST160,2025-12-08,Clothing,2138,UPI
ORD1726,CUST419,2025-03-28,Healthcare,9570,Card
ORD1727,CUST391,2024-12-16,Furniture,26261,UPI
ORD1728,CUST156,2024-01-30,Automotive,5886,Card
ORD1729,CUST114,2024-05-11,Automotive,6664,UPI
ORD1730,CUST353,2024-08-20,Clothing,2026,UPI
ORD1731,CUST108,2024-05-13,Electronics,32840,Net Banking
ORD1732,CUST354,2024-04-24,Electronics,6232,UPI
ORD1733,CUST397,2025-05-10,Food,674,COD
ORD1734,CUST101,2024-04-20,Electronics,48239,COD
ORD1735,CUST263,2025-08-30,Electronics,35741,Card
ORD1736,CUST061,2024-09-16,Electronics,9341,Card
ORD1737,CUST155,2025-11-14,Electronics,11324,COD
ORD1738,CUST401,2024-05-06,Healthcare,4365,UPI
ORD1739,CUST301,2024-07-23,Furniture,24974,UPI
ORD1740,CUST180,2024-01-30,Electronics,14539,UPI
ORD1741,CUST434,2024-10-11,Healthcare,6698,Net Banking
ORD1742,CUST181,2024-06-13,Healthcare,13792,UPI
ORD1743,CUST374,2025-09-19,Furniture,19544,Card
ORD1744,CUST292,2024-03-10,Electronics,42888,COD
ORD1745,CUST391,2024-01-15,Healthcare,4555,COD
ORD1746,CUST367,2024-07-15,Clothing,2407,Card
ORD1747,CUST462,2025-07-04,Electronics,11467,UPI
ORD1748,CUST474,2024-08-07,Healthcare,14947,COD
ORD1749,CUST363,2025-05-01,Clothing,6719,Card
ORD1750,CUST302,2024-07-08,Food,939,UPI
ORD1751,CUST093,2024-12-29,Food,2237,UPI
ORD1752,CUST110,2025-06-10,Furniture,16355,COD
ORD1753,CUST058,2024-11-17,Electronics,35533,Card
ORD1754,CUST057,2025-06-16,Furniture,19246,COD
ORD1755,CUST391,2025-01-04,Automotive,11446,COD
ORD1756,CUST286,2024-02-11,Electronics,26503,Card
ORD1757,CUST253,2024-04-28,Food,1661,Card
ORD1758,CUST234,2025-09-06,Automotive,12223,UPI
ORD1759,CUST352,2025-03-30,Furniture,21150,UPI
ORD1760,CUST209,2024-10-24,Food,1273,UPI
ORD1761,CUST439,2024-03-12,Food,2005,Net Banking
ORD1762,CUST092,2024-01-14,Automotive,18110,Card
ORD1763,CUST345,2024-04-17,Food,2294,COD
ORD1764,CUST268,2025-11-05,Automotive,4785,UPI
ORD1765,CUST062,2024-05-26,Food,2140,Card
ORD1766,CUST356,2025-08-27,Electronics,16057,Card
ORD1767,CUST034,2025-01-07,Furniture,14096,Card
ORD1768,CUST103,2025-09-01,Food,1002,Net Banking
ORD1769,CUST120,2025-03-10,Automotive,18354,UPI
ORD1770,CUST143,2025-12-31,Healthcare,10726,Card
ORD1771,CUST140,2025-10-21,Food,1958,UPI
ORD1772,CUST244,2025-11-13,Healthcare,7626,UPI
ORD1773,CUST249,2025-06-07,Clothing,2207,Card
ORD1774,CUST394,2025-04-10,Electronics,13007,Card
ORD1775,CUST129,2025-05-16,Food,1445,COD
ORD1776,CUST322,2024-05-17,Electronics,11527,Card
ORD1777,CUST378,2024-02-24,Electronics,37645,Net Banking
ORD1778,CUST348,2024-01-28,Furniture,15538,Card
ORD1779,CUST310,2025-11-26,Clothing,2251,Card
ORD1780,CUST156,2025-09-28,Healthcare,2578,UPI
ORD1781,CUST390,2024-03-19,Automotive,19037,UPI
ORD1782,CUST393,2025-05-19,Food,1327,UPI
ORD1783,CUST151,2025-11-08,Food,2508,Card
ORD1784,CUST259,2024-09-24,Healthcare,6629,UPI
ORD1785,CUST415,2025-07-07,Healthcare,1289,UPI
ORD1786,CUST488,2024-02-02,Food,987,UPI
ORD1787,CUST197,2025-04-05,Clothing,7986,COD
ORD1788,CUST193,2025-03-29,Food,647,UPI
ORD1789,CUST017,2024-06-30,Healthcare,11803,Card
ORD1790,CUST441,2024-11-06,Automotive,7378,UPI
ORD1791,CUST252,2025-03-17,Furniture,13238,Card
ORD1792,CUST367,2025-02-02,Food,948,UPI
ORD1793,CUST292,2025-11-22,Food,2768,UPI
ORD1794,CUST351,2025-07-06,Healthcare,8697,Card
ORD1795,CUST244,2025-07-29,Furniture,19603,UPI
ORD1796,CUST029,2025-02-04,Clothing,5052,UPI
ORD1797,CUST303,2025-01-21,Healthcare,12083,UPI
ORD1798,CUST181,2024-10-18,Clothing,1503,UPI
ORD1799,CUST015,2025-08-27,Electronics,13401,UPI
ORD1800,CUST429,2025-01-10,Clothing,7631,UPI
ORD1801,CUST380,2025-08-20,Electronics,45970,COD
ORD1802,CUST175,2025-01-24,Electronics,33059,Card
ORD1803,CUST177,2024-12-31,Food,1938,Card
ORD1804,CUST029,2025-11-08,Furniture,11113,UPI
ORD1805,CUST121,2025-10-25,Clothing,5854,COD
ORD1806,CUST044,2025-12-05,Electronics,24982,UPI
ORD1807,CUST059,2024-12-11,Furniture,3645,UPI
ORD1808,CUST276,2024-11-29,Electronics,35206,Card
ORD1809,CUST337,2025-03-08,Healthcare,9433,UPI
ORD1810,CUST462,2025-03-07,Clothing,1167,UPI
ORD1811,CUST357,2025-04-25,Healthcare,1364,Card
ORD1812,CUST163,2025-01-21,Healthcare,7394,COD
ORD1813,CUST166,2025-08-09,Electronics,37005,Card
ORD1814,CUST052,2025-12-08,Automotive,8747,Net Banking
ORD1815,CUST173,2025-05-23,Healthcare,14294,COD
ORD1816,CUST392,2025-11-14,Clothing,2365,UPI
ORD1817,CUST315,2024-11-02,Clothing,4571,UPI
ORD1818,CUST104,2025-05-23,Automotive,4468,UPI
ORD1819,CUST431,2025-07-02,Furniture,12416,UPI
ORD1820,CUST136,2024-02-18,Clothing,5698,UPI
ORD1821,CUST206,2024-08-19,Healthcare,13171,COD
ORD1822,CUST491,2024-04-04,Automotive,20946,Net Banking
ORD1823,CUST049,2025-08-29,Clothing,3239,Card
ORD1824,CUST035,2025-08-03,Healthcare,8786,UPI
ORD1825,CUST219,2024-08-02,Clothing,7517,COD
ORD1826,CUST040,2025-10-29,Clothing,5134,COD
ORD1827,CUST412,2024-11-03,Food,2711,COD
ORD1828,CUST161,2024-07-23,Food,2147,UPI
ORD1829,CUST129,2025-10-01,Healthcare,8425,Card
ORD1830,CUST344,2025-07-14,Furniture,3609,UPI
ORD1831,CUST322,2025-12-21,Healthcare,4056,UPI
ORD1832,CUST296,2025-05-26,Furniture,24653,UPI
ORD1833,CUST493,2025-04-23,Clothing,6225,Card
ORD1834,CUST273,2025-09-21,Food,2818,Card
ORD1835,CUST373,2025-10-03,Electronics,39227,UPI
ORD1836,CUST103,2025-01-08,Food,1105,UPI
ORD1837,CUST124,2024-06-03,Automotive,24456,Card
ORD1838,CUST392,2024-11-03,Food,2180,UPI
ORD1839,CUST164,2024-03-06,Automotive,8670,UPI
ORD1840,CUST434,2025-02-26,Clothing,7747,UPI
ORD1841,CUST147,2025-10-23,Furniture,11403,Net Banking
ORD1842,CUST352,2025-09-07,Furniture,16299,UPI
ORD1843,CUST123,2024-04-26,Furniture,9288,UPI
ORD1844,CUST015,2024-09-08,Clothing,4802,UPI
ORD1845,CUST249,2025-07-27,Food,2228,COD
ORD1846,CUST332,2024-02-07,Furniture,8221,Card
ORD1847,CUST140,2024-05-19,Electronics,21934,Card
ORD1848,CUST405,2024-10-11,Automotive,20045,UPI
ORD1849,CUST091,2025-10-21,Electronics,36840,Card
ORD1850,CUST401,2024-01-21,Electronics,10500,UPI
ORD1851,CUST161,2025-09-08,Clothing,1520,Card
ORD1852,CUST462,2025-02-20,Clothing,6502,COD
ORD1853,CUST337,2024-04-02,Food,1075,Card
ORD1854,CUST121,2024-04-24,Healthcare,13033,COD
ORD1855,CUST257,2024-05-03,Healthcare,11882,Net Banking
ORD1856,CUST425,2025-08-17,Healthcare,5125,UPI
ORD1857,CUST255,2024-04-02,Furniture,22654,COD
ORD1858,CUST063,2024-11-16,Clothing,7818,UPI
ORD1859,CUST300,2025-02-03,Automotive,9731,Card
ORD1860,CUST479,2025-03-09,Furniture,7727,UPI
ORD1861,CUST055,2024-06-28,Furniture,11996,UPI
ORD1862,CUST226,2025-02-22,Clothing,5829,UPI
ORD1863,CUST029,2025-05-17,Healthcare,7139,UPI
ORD1864,CUST359,2024-04-25,Clothing,5470,Card
ORD1865,CUST217,2025-05-01,Automotive,10072,Card
ORD1866,CUST494,2024-10-11,Furniture,14894,UPI
ORD1867,CUST244,2025-01-11,Clothing,1172,UPI
ORD1868,CUST331,2025-09-12,Electronics,48399,Card
ORD1869,CUST410,2024-02-25,Automotive,24006,UPI
ORD1870,CUST123,2024-09-16,Healthcare,7302,Net Banking
ORD1871,CUST159,2025-10-16,Automotive,13890,Card
ORD1872,CUST463,2025-12-02,Electronics,40055,COD
ORD1873,CUST444,2024-08-30,Food,2091,Card
ORD1874,CUST005,2025-02-06,Clothing,3464,UPI
ORD1875,CUST047,2024-08-29,Clothing,2723,Card
ORD1876,CUST441,2024-06-13,Food,1799,UPI
ORD1877,CUST451,2025-10-21,Food,638,UPI
ORD1878,CUST141,2024-03-23,Food,2429,Net Banking
ORD1879,CUST378,2025-02-26,Clothing,6876,UPI
ORD1880,CUST217,2024-04-12,Furniture,25887,Net Banking
ORD1881,CUST134,2025-06-02,Electronics,28059,COD
ORD1882,CUST216,2025-09-08,Automotive,19947,COD
ORD1883,CUST378,2024-11-30,Food,612,COD
ORD1884,CUST391,2024-02-23,Automotive,23023,UPI
ORD1885,CUST095,2025-10-07,Food,1057,UPI
ORD1886,CUST002,2025-02-14,Furniture,23588,Card
ORD1887,CUST157,2024-11-17,Healthcare,2347,UPI
ORD1888,CUST057,2024-06-10,Furniture,19920,Card
ORD1889,CUST366,2025-10-26,Furniture,22464,Net Banking
ORD1890,CUST352,2025-02-24,Clothing,4698,Card
ORD1891,CUST245,2024-05-16,Clothing,2421,UPI
ORD1892,CUST352,2025-08-30,Clothing,7549,UPI
ORD1893,CUST145,2024-07-22,Electronics,32164,UPI
ORD1894,CUST189,2024-07-05,Food,2045,UPI
ORD1895,CUST484,2025-08-07,Furniture,3679,COD
ORD1896,CUST486,2024-01-24,Healthcare,11602,UPI
ORD1897,CUST314,2025-10-03,Furniture,5915,UPI
ORD1898,CUST499,2025-04-18,Furniture,11578,UPI
ORD1899,CUST360,2024-06-21,Electronics,31282,Card
ORD1900,CUST317,2025-03-15,Healthcare,5262,Card
ORD1901,CUST077,2024-04-01,Clothing,2393,UPI
ORD1902,CUST485,2025-08-03,Electronics,5925,UPI
ORD1903,CUST368,2025-06-22,Food,2358,UPI
ORD1904,CUST424,2025-11-20,Food,985,UPI
ORD1905,CUST115,2025-12-31,Furniture,9243,Card
ORD1906,CUST485,2024-09-29,Clothing,7114,Card
ORD1907,CUST254,2025-01-26,Furniture,17133,UPI
ORD1908,CUST439,2024-07-30,Healthcare,4531,UPI
ORD1909,CUST422,2024-10-16,Automotive,24190,COD
ORD1910,CUST097,2025-03-04,Furniture,16386,Card
ORD1911,CUST406,2024-05-29,Electronics,24018,Card
ORD1912,CUST500,2024-09-25,Furniture,23240,UPI
ORD1913,CUST231,2024-09-11,Clothing,5775,Card
ORD1914,CUST351,2025-10-24,Food,851,UPI
ORD1915,CUST006,2025-04-25,Furniture,13592,Card
ORD1916,CUST499,2025-12-10,Food,1369,COD
ORD1917,CUST366,2025-01-27,Automotive,15870,UPI
ORD1918,CUST377,2025-09-03,Clothing,1598,UPI
